"Occurrence_ID"	"Island_ID"	"OceanRegion"	"Archipelagoname"	"IslandName"	"Class"	"Order"	"Family"	"Species_name"	"Species_ID"	"Status"	"Body_mass"	"Log_mass"	"Surrogate_used_mass"	"Flying"	"Diet"	"Long"	"Lat"	"Area"	"Dist"	"SLMP"	"Elev"	"status.binary"
748	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus philippensis"	140	"Extant"	207.5	2.317018101	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
749	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis metallica"	18	"Extant"	56.5	1.752048448	0	1	3	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
750	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis cantoroides"	12	"Extant"	55.75	1.746244872	0	1	3	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
751	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis dichroa"	14	"Extant"	84.05	1.924537718	0	1	3	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
752	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Dicaeidae"	"Dicaeum tristrami"	90	"Extant"	11.7	1.068185862	0	1	2	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
753	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Sturnidae"	"Lalage leucopyga"	175	"Extant"	24.3	1.385606274	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
754	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Pachycephalidae"	"Pachycephala pectoralis"	244	"Extant"	31.34166667	1.496122087	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
755	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Turdidae"	"Zoothera margaretae"	359	"Extant"	65.5	1.8162413	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
756	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops ugiensis"	382	"Extant"	10.82970085	1.03461646	1	1	3	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
757	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Chalcopsitta cardinalis"	39	"Extant"	183	2.26245109	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
758	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Charmosyna margarethae"	41	"Extant"	49.75	1.696793085	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
759	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Eclectus roratus"	111	"Extant"	486.5	2.687082845	0	1	2	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
760	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Geoffroyus heteroclitus"	157	"Extant"	170	2.230448921	0	1	3	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
761	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Lorius chlorocercus"	188	"Extant"	174	2.240549248	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
762	51	"Pacific"	"SolomonIslands"	"Makira"	"Aves"	"Psittaciformes"	"Psittacidae"	"Trichoglossus haematodus"	337	"Extant"	115.0333333	2.060823704	0	1	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
763	51	"Pacific"	"SolomonIslands"	"Makira"	"Reptilia"	"Squamata"	"Gekkonidae"	"Gehyra oceanica"	153	"Extant"	7.9	0.897627091	0	0	1	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
764	51	"Pacific"	"SolomonIslands"	"Makira"	"Reptilia"	"Squamata"	"Scincidae"	"Lamprolepis smaragdina"	177	"Extant"	41.02	NA	0	0	2	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
765	51	"Pacific"	"SolomonIslands"	"Makira"	"Reptilia"	"Squamata"	"Agamidae"	"Hypsilurus godeffroyi"	166	"Extant"	154.72	NA	0	0	2	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
766	51	"Pacific"	"SolomonIslands"	"Makira"	"Reptilia"	"Squamata"	"Scincidae"	"Corucia zebrata"	70	"Extant"	1013.7	3.005909446	0	0	2	161.81301	-10.553912	3084.56	1761.26	0.242	906	0
767	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Dobsonia inermis"	93	"Extant"	149.5	2.174641193	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
768	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Macroglossus minimus"	192	"Extant"	16.36766667	1.213986772	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
769	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Melonycteris fardoulisi"	205	"Extant"	48.125	1.682370743	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
770	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Nyctimene major"	238	"Extant"	104.153	2.017671784	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
771	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Nyctimene malaitensis"	239	"Extant"	75.388	1.877302222	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
772	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus admiralitatum"	281	"Extant"	299.9	2.476976466	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
773	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus rayneri"	293	"Extant"	724.5	2.86003839	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
774	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus woodfordi"	301	"Extant"	119.328	2.076742362	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
775	52	"Pacific"	"SolomonIslands"	"Malaita"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Rousettus amplexicaudatus"	321	"Extant"	82.4655	1.916272297	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
776	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Caloenas nicobarica"	27	"Extant"	540	2.73239376	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
777	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Chalcophaps stephani"	38	"Extant"	129.5	2.112269768	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
778	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Columba vitiensis"	65	"Extant"	353	2.547774705	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
779	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pacifica"	105	"Extant"	395	2.596597096	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
780	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula rubricera"	107	"Extant"	652	2.814247596	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
781	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pistrinaria"	106	"Extant"	515	2.711807229	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
782	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula brenchleyi"	99	"Extant"	380	2.579783597	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
783	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Gymnophaps solomonensis"	163	"Extant"	335	2.525044807	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
784	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Macropygia mackinlayi"	194	"Extant"	86	1.934498451	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
785	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus superbus"	311	"Extant"	118	2.071882007	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
786	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus solomonensis"	310	"Extant"	109.7	2.040206628	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
787	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus viridis"	314	"Extant"	121	2.08278537	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
788	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Columbiformes"	"Columbidae"	"Reinwardtoena crassirostris"	319	"Extant"	259	2.413299764	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
789	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Coraciiformes"	"Bucerotidae"	"Aceros plicatus"	1	"Extant"	1706.5	3.232106293	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
790	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Cuculiformes"	"Cuculidae"	"Eudynamys scolopaceus"	118	"Extant"	196.8	2.294025094	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
791	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Galliformes"	"Megapodiidae"	"Megapodius eremita"	198	"Extant"	677.5	2.8309093	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
792	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis metallica"	18	"Extant"	56.5	1.752048448	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
793	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis cantoroides"	12	"Extant"	55.75	1.746244872	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
794	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis grandis"	16	"Extant"	134	2.127104798	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
795	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Dicaeidae"	"Dicaeum aeneum"	88	"Extant"	9.25	0.966141733	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
796	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Sturnidae"	"Mino dumontii"	214	"Extant"	203.5	2.308564414	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
797	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Pachycephalidae"	"Pachycephala pectoralis"	244	"Extant"	31.34166667	1.496122087	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
798	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops stresemanni"	380	"Extant"	10.82970085	1.03461646	1	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
799	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Cacatua ducorpsii"	24	"Extant"	394	2.595496222	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
800	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Chalcopsitta cardinalis"	39	"Extant"	183	2.26245109	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
801	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Charmosyna meeki"	42	"Extant"	23.8	1.376576957	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
802	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Charmosyna margarethae"	41	"Extant"	49.75	1.696793085	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
803	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Eclectus roratus"	111	"Extant"	486.5	2.687082845	0	1	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
804	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Geoffroyus heteroclitus"	157	"Extant"	170	2.230448921	0	1	3	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
805	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Lorius chlorocercus"	188	"Extant"	174	2.240549248	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
806	52	"Pacific"	"SolomonIslands"	"Malaita"	"Aves"	"Psittaciformes"	"Psittacidae"	"Trichoglossus haematodus"	337	"Extant"	115.0333333	2.060823704	0	1	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
807	52	"Pacific"	"SolomonIslands"	"Malaita"	"Reptilia"	"Squamata"	"Gekkonidae"	"Gehyra oceanica"	153	"Extant"	7.9	0.897627091	0	0	1	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
808	52	"Pacific"	"SolomonIslands"	"Malaita"	"Reptilia"	"Squamata"	"Scincidae"	"Lamprolepis smaragdina"	177	"Extant"	41.02	NA	0	0	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
809	52	"Pacific"	"SolomonIslands"	"Malaita"	"Reptilia"	"Squamata"	"Agamidae"	"Hypsilurus godeffroyi"	166	"Extant"	154.72	NA	0	0	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
810	52	"Pacific"	"SolomonIslands"	"Malaita"	"Reptilia"	"Squamata"	"Scincidae"	"Corucia zebrata"	70	"Extant"	1013.7	3.005909446	0	0	2	160.947903	-8.918074	3749.93	1811.98	0.294	1163	0
811	53	"Pacific"	"SolomonIslands"	"Rennell"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Dobsonia inermis"	93	"Extant"	149.5	2.174641193	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
812	53	"Pacific"	"SolomonIslands"	"Rennell"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus rennelli"	294	"Extant"	424.334619	2.627708465	1	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
813	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus richardsii"	308	"Extant"	104.05	2.017242085	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
814	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pacifica"	105	"Extant"	395	2.596597096	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
815	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Columbiformes"	"Columbidae"	"Macropygia mackinlayi"	194	"Extant"	86	1.934498451	0	1	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
816	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Columbiformes"	"Columbidae"	"Caloenas nicobarica"	27	"Extant"	540	2.73239376	0	1	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
817	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Columbiformes"	"Columbidae"	"Gallicolumba beccarii"	128	"Extant"	80.1	1.903632516	0	1	1	160.27457	-11.660136	834.97	1553.66	0.212	179	0
818	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Turdidae"	"Turdus poliocephalus"	341	"Extant"	64.895	1.812211237	0	1	1	160.27457	-11.660136	834.97	1553.66	0.212	179	0
819	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops rennellianus"	379	"Extant"	10.82970085	1.03461646	1	1	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
820	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Zosteropidae"	"Woodfordia superciliosa"	353	"Extant"	29.75	1.47348697	0	1	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
821	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis cantoroides"	12	"Extant"	55.75	1.746244872	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
822	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis insularis"	17	"Extant"	70	1.84509804	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
823	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Passeriformes"	"Pachycephalidae"	"Pachycephala pectoralis"	244	"Extant"	31.34166667	1.496122087	0	1	1	160.27457	-11.660136	834.97	1553.66	0.212	179	0
824	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Psittaciformes"	"Psittacidae"	"Lorius chlorocercus"	188	"Extant"	174	2.240549248	0	1	1	160.27457	-11.660136	834.97	1553.66	0.212	179	0
825	53	"Pacific"	"SolomonIslands"	"Rennell"	"Aves"	"Psittaciformes"	"Psittacidae"	"Geoffroyus heteroclitus"	157	"Extant"	170	2.230448921	0	1	3	160.27457	-11.660136	834.97	1553.66	0.212	179	0
826	53	"Pacific"	"SolomonIslands"	"Rennell"	"Reptilia"	"Squamata"	"Gekkonidae"	"Gehyra oceanica"	153	"Extant"	7.9	0.897627091	0	0	1	160.27457	-11.660136	834.97	1553.66	0.212	179	0
827	53	"Pacific"	"SolomonIslands"	"Rennell"	"Reptilia"	"Squamata"	"Scincidae"	"Lamprolepis smaragdina"	177	"Extant"	41.02	NA	0	0	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
828	53	"Pacific"	"SolomonIslands"	"Rennell"	"Reptilia"	"Squamata"	"Agamidae"	"Hypsilurus godeffroyi"	166	"Extant"	154.72	NA	0	0	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
829	53	"Pacific"	"SolomonIslands"	"Rennell"	"Reptilia"	"Squamata"	"Scincidae"	"Corucia zebrata"	70	"Extant"	1013.7	3.005909446	0	0	2	160.27457	-11.660136	834.97	1553.66	0.212	179	0
830	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Dobsonia inermis"	93	"Extant"	149.5	2.174641193	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
831	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Macroglossus minimus"	192	"Extant"	16.36766667	1.213986772	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
832	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Melonycteris woodfordi"	207	"Extant"	29.22	1.465680212	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
833	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Nyctimene major"	238	"Extant"	104.153	2.017671784	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
834	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Nyctimene vizcaccia"	240	"Extant"	40	1.602059991	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
835	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteralopex flanneryi"	280	"Extant"	437.453	2.640931399	1	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
836	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus admiralitatum"	281	"Extant"	299.9	2.476976466	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
837	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus mahaganus"	288	"Extant"	251.401	2.400367001	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
838	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Pteropus rayneri"	293	"Extant"	724.5	2.86003839	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
839	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Mammalia"	"Chiroptera"	"Pteropodidae"	"Rousettus amplexicaudatus"	321	"Extant"	82.4655	1.916272297	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
840	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Caloenas nicobarica"	27	"Extant"	540	2.73239376	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
841	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Chalcophaps stephani"	38	"Extant"	129.5	2.112269768	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
842	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Columba vitiensis"	65	"Extant"	353	2.547774705	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
843	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula rubricera"	107	"Extant"	652	2.814247596	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
844	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Ducula pistrinaria"	106	"Extant"	515	2.711807229	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
845	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Macropygia mackinlayi"	194	"Extant"	86	1.934498451	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
846	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus superbus"	311	"Extant"	118	2.071882007	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
847	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Ptilinopus viridis"	314	"Extant"	121	2.08278537	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
848	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Columbiformes"	"Columbidae"	"Reinwardtoena crassirostris"	319	"Extant"	259	2.413299764	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
849	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Coraciiformes"	"Bucerotidae"	"Aceros plicatus"	1	"Extant"	1706.5	3.232106293	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
850	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Cuculiformes"	"Cuculidae"	"Eudynamys scolopaceus"	118	"Extant"	196.8	2.294025094	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
851	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Galliformes"	"Megapodiidae"	"Megapodius eremita"	198	"Extant"	677.5	2.8309093	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
852	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Gruiformes"	"Rallidae"	"Gallirallus woodfordi"	146	"Extant"	362.7916667	NA	1	0	1	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
853	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis metallica"	18	"Extant"	56.5	1.752048448	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
854	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis cantoroides"	12	"Extant"	55.75	1.746244872	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
855	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Sturnidae"	"Aplonis grandis"	16	"Extant"	134	2.127104798	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
856	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Dicaeidae"	"Dicaeum aeneum"	88	"Extant"	9.25	0.966141733	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
857	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Sturnidae"	"Mino dumontii"	214	"Extant"	203.5	2.308564414	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
858	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Pachycephalidae"	"Pachycephala pectoralis"	244	"Extant"	31.34166667	1.496122087	0	1	1	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
859	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Passeriformes"	"Zosteropidae"	"Zosterops metcalfii"	375	"Extant"	14	1.146128036	0	1	2	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
860	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Psittaciformes"	"Psittacidae"	"Cacatua ducorpsii"	24	"Extant"	394	2.595496222	0	1	3	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
861	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Psittaciformes"	"Psittacidae"	"Chalcopsitta cardinalis"	39	"Extant"	183	2.26245109	0	1	1	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
862	54	"Pacific"	"SolomonIslands"	"SantaIsabel"	"Aves"	"Psittaciformes"	"Psittacidae"	"Charmosyna meeki"	42	"Extant"	23.8	1.376576957	0	1	1	159.169723	-8.019806	3813.35	1690.36	0.271	1077	0
